id.1,organization_id,age,gender,size,coat,tags,name_x,description,status,status_changed_at,published_at,distance,breeds.primary,colors.primary,attributes.spayed_neutered,attributes.house_trained,special_needs,shots_current,contact.address.city,contact.address.postcode,animal_id,organization_id.1,name_y
47943385,TX988,Baby,Male,Medium,Medium,[],Baloo,It’s the bare necessities for this ball of fluff! Baloo doesn’t ask for much- he just wants a family to...,adopted,5/13/20 20:38,5/7/20 15:00,4.9128,Border Collie,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47943385,TX988,SNIPSA Inc.
47943369,TX988,Baby,Male,Medium,Short,[],Maple Bacon,"Meet this silly, tail-waggin’ good time…Maple Bacon!

This fun boy always has a smile on his face and wants nothing...",adopted,5/13/20 20:38,5/7/20 14:39,4.9128,Dachshund,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47943369,TX988,SNIPSA Inc.
47926626,TX988,Adult,Female,Large,Short,[],Betty,"With those gorgeous eyes and happy smile, it’s hard not to smile back when you meet Betty. And what’s not...",adopted,5/18/20 16:06,5/4/20 21:33,4.9128,Labrador Retriever,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47926626,TX988,SNIPSA Inc.
47926601,TX988,Adult,Male,Small,Wire,[],Ted,"After their owner’s sudden passing, Elvis and Ted found themselves at SNIPSA. Though their lives have changed and they are...",adopted,5/11/20 14:41,5/4/20 20:52,4.9128,Dachshund,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47926601,TX988,SNIPSA Inc.
47926585,TX988,Adult,Male,Small,Short,[],Elvis,"After their owner’s sudden passing, Elvis and Ted found themselves at SNIPSA. Though their lives have changed and they are...",adopted,5/11/20 14:41,5/4/20 20:49,4.9128,Dachshund,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47926585,TX988,SNIPSA Inc.
47922830,TX988,Adult,Female,Large,Medium,[],Pandora,Where do we begin with sweet Pandora? This precious soul has been in SNIPSA’s care since November 2019. It was...,adopted,7/27/20 15:22,5/4/20 3:07,4.9128,Collie,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47922830,TX988,SNIPSA Inc.
47911365,TX988,Adult,Female,Medium,Short,[],Belle,Belle was found roaming the streets of San Antonio before making her way to SNIPSA. Now that Belle is out...,adopted,7/16/20 14:40,5/1/20 21:27,4.9128,English Bulldog,White / Cream,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47911365,TX988,SNIPSA Inc.
47911353,TX988,Young,Female,Small,Medium,[],Molly,"Molly is every bit an Australian Shepherd and Jack Russell Terrier mix- very active, toy-driven, and craves stimulation. If you...",adopted,5/18/20 16:12,5/1/20 21:11,4.9128,Australian Shepherd,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47911353,TX988,SNIPSA Inc.
47911107,TX988,Baby,Female,Medium,Short,[],Jasmine,"Meet Jasmine! Once you get to know this gorgeous gal, you’ll fall even more in love with her personality. Jasmine...",adopted,5/18/20 16:10,5/1/20 20:55,4.9128,Hound,"Tricolor (Brown, Black, & White)",TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47911107,TX988,SNIPSA Inc.
47904404,TX988,Young,Female,Small,Short,[],Cocoa Pebbles,"Little Cocoa Pebbles is as sweet as her name! When she isn’t greeting you with a curly-tail wag, she’s jumping...",adopted,5/6/20 20:40,4/30/20 20:46,4.9128,Chihuahua,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47904404,TX988,SNIPSA Inc.
47904360,TX988,Baby,Male,Small,Short,[],Tweedle Dum,"?Sweet little Tweedle Dum seemed to have been dumped, along with his sister, in a local SA neighborhood. After not...",adopted,5/13/20 20:38,4/30/20 20:33,4.9128,Shetland Sheepdog / Sheltie,"Tricolor (Brown, Black, & White)",TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47904360,TX988,SNIPSA Inc.
47904317,TX988,Young,Female,Small,Short,[],Tweedle Dee,"?Sweet little Tweedle Dee seemed to have been dumped, along with her brother, in a local SA neighborhood. After not...",adopted,5/6/20 20:40,4/30/20 20:26,4.9128,Shetland Sheepdog / Sheltie,"Tricolor (Brown, Black, & White)",TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47904317,TX988,SNIPSA Inc.
47903934,TX988,Adult,Female,Medium,Short,[],Potato,"Meet the always-smiling, Potato!

This happy girl loves her humans! As soon as she walked through our doors, Potato was...",adopted,7/16/20 14:40,4/30/20 20:07,4.9128,Bull Terrier,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47903934,TX988,SNIPSA Inc.
47903801,TX988,Young,Male,Medium,Medium,[],Murphy,"Say ‘hi’ to the ultimate sweetie-pie, Murphy!

This border collie mix is a little shy when he first meets you...",adopted,5/11/20 14:41,4/30/20 19:43,4.9128,Border Collie,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47903801,TX988,SNIPSA Inc.
47903662,TX988,Young,Male,Medium,Medium,[],Teddy,"Meet the happiest guy, you’ll ever meet..Teddy!

Teddy didn’t walk through our door, he didn’t even run..he skipped, hopped, and...",adopted,5/6/20 20:41,4/30/20 19:27,4.9128,Husky,Brown / Chocolate,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47903662,TX988,SNIPSA Inc.
47903308,TX988,Senior,Female,Small,Short,[],Eliza,"After her owner’s sudden passing, Eliza found herself at SNIPSA. Though her life has changed and she is still adjusting...",adopted,5/11/20 21:05,4/30/20 19:02,4.9128,Chihuahua,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47903308,TX988,SNIPSA Inc.
47903235,TX988,Baby,Male,Medium,Short,[],Mister Mister,"Meet Mister Mister!

 The second he walked through our door, Mister Mister has been a hoot! He is the most...",adopted,5/4/20 19:20,4/30/20 18:29,4.9128,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47903235,TX988,SNIPSA Inc.
47902638,TX988,Baby,Female,Medium,Short,[],Doc McStuffins,"Did somebody call for a doctor?

Dr’s McDreamy, House, McStuffins, Phil, and Who are some fun-loving pups in search of...",adopted,5/11/20 14:42,4/30/20 17:12,4.9128,Boxer,Brindle,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47902638,TX988,SNIPSA Inc.
47902591,TX988,Baby,Male,Medium,Short,[],Dr. Phil,"Did somebody call for a doctor?

Dr’s McDreamy, House, McStuffins, Phil, and Who are some fun-loving pups in search of...",adopted,5/13/20 18:55,4/30/20 17:06,4.9128,Boxer,Brindle,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47902591,TX988,SNIPSA Inc.
47902413,TX988,Baby,Male,Medium,Short,[],Dr. House,"Did somebody call for a doctor?

Dr’s McDreamy, House, McStuffins, Phil, and Who are some fun-loving pups in search of...",adopted,5/6/20 20:46,4/30/20 16:49,4.9128,Boxer,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47902413,TX988,SNIPSA Inc.
47902356,TX988,Baby,Male,Medium,Short,[],Dr. Who,"Did somebody call for a doctor?

Dr’s McDreamy, House, McStuffins, Phil, Sandra Lee, and Who are some fun-loving pups in...",adopted,5/6/20 20:43,4/30/20 16:39,4.9128,Boxer,Gray / Blue / Silver,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47902356,TX988,SNIPSA Inc.
47901969,TX988,Baby,Male,Medium,Short,[],Dr. McDreamy,,adopted,5/11/20 14:42,4/30/20 16:16,4.9128,Boxer,Brindle,FALSE,FALSE,FALSE,FALSE,San Antonio,78209,47901969,TX988,SNIPSA Inc.
47901864,TX988,Young,Female,Medium,Short,[],Dr. Pepper,"Refreshing and cool, Dr. Pepper is exactly what you need to quench that thirst for an adorable, fun new family...",adopted,5/6/20 20:46,4/30/20 15:25,4.9128,Retriever,"Tricolor (Brown, Black, & White)",TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47901864,TX988,SNIPSA Inc.
47869848,TX988,Young,Male,Large,Short,[],Mr. Magoo,"Don’t let his size intimidate you-Mr. Magoo is just an oversized teddy bear!

A Mastiff/Boxer mix, Mr. Magoo weighs in...",adopted,5/18/20 16:10,4/24/20 20:52,4.9128,Mastiff,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47869848,TX988,SNIPSA Inc.
47867242,TX988,Young,Female,Small,Short,[],Gladys,Gladys came into our office suffering from a chemical burn and quickly made us all fall in love. As it...,adopted,5/18/20 16:13,4/24/20 15:39,4.9128,Jack Russell Terrier,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47867242,TX988,SNIPSA Inc.
47867163,TX988,Baby,Female,Small,Medium,[],Lolly Pop,"Tootsie- Pop, Blow- Pop, Ring- Pop ... LOLLY- POP!

This lovely little lady is sure to be a favorite with...",adopted,4/28/20 15:41,4/24/20 15:22,4.9128,Shetland Sheepdog / Sheltie,Bicolor,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47867163,TX988,SNIPSA Inc.
47862315,TX988,Baby,Male,Medium,Short,[],Peter,Peter is the mischievous Brady of the bunch and is always sniffing around and checking out his surroundings. He will...,adopted,4/24/20 16:09,4/23/20 19:30,4.9128,Corgi,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47862315,TX988,SNIPSA Inc.
47860378,TX988,Baby,Male,Medium,Short,[],Bobby,,adopted,4/23/20 19:22,4/23/20 16:28,4.9128,Corgi,White / Cream,FALSE,FALSE,FALSE,FALSE,San Antonio,78209,47860378,TX988,SNIPSA Inc.
47860228,TX988,Baby,Female,Medium,Short,[],Cindy,"Cindy loves to spend her day chasing after her siblings, tripping over her short little legs while running after toys,...",adopted,4/24/20 16:09,4/23/20 15:52,4.9128,Corgi,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47860228,TX988,SNIPSA Inc.
47860122,TX988,Baby,Female,Medium,Short,[],Marcia,"Marcia, Marcia, Marcia! 

That’s what everyone will be exclaiming when they see this adorable pup! With those big puppy dog...",adopted,4/24/20 16:10,4/23/20 15:30,4.9128,Corgi,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47860122,TX988,SNIPSA Inc.
47844489,TX988,Young,Female,Medium,Medium,[],Anne,"Meet Anne- while she may look like an Aussie or Border Collie mix, this docile girl
has a much quieter...",adopted,4/22/20 14:39,4/20/20 20:14,4.9128,Border Collie,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47844489,TX988,SNIPSA Inc.
47842196,TX988,Young,Female,Large,Long,[],Shelby,"Meet the gorgeous Shelby! Our million-dollar Great Pyrenees rescue –
not really but there is a lot of truth to...",adopted,8/21/20 14:24,4/20/20 14:37,4.9128,Great Pyrenees,White / Cream,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47842196,TX988,SNIPSA Inc.
47837699,TX988,Young,Male,Small,Short,[],Bowie,Bowie can be a bit shy at first but he turns into quite the cuddle bug once he gets to...,adopted,4/28/20 15:42,4/19/20 15:38,4.9128,Dachshund,"Tricolor (Brown, Black, & White)",TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47837699,TX988,SNIPSA Inc.
47829707,TX988,Baby,Male,Medium,,[],Midnight,"Little Midnight found himself a little worse for wear before arriving to SNIPSA. Thankfully, his hair loss is only temporary...",adopted,4/28/20 15:43,4/17/20 22:17,4.9128,Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47829707,TX988,SNIPSA Inc.
47829260,TX988,Baby,Female,Medium,Short,[],Marnie,"With her sweet puppy eyes and adorable black muzzle, it’s hard not to fall in love with little Marnie! Marnie...",adopted,4/21/20 15:43,4/17/20 22:00,4.9128,Collie,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47829260,TX988,SNIPSA Inc.
47829119,TX988,Young,Female,Small,Short,[],Marge,"Meet Marge!

This good-natured gal will sweetly curl up by your side or even in your lap whether you have...",adopted,5/6/20 20:47,4/17/20 20:35,4.9128,Dachshund,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47829119,TX988,SNIPSA Inc.
47828627,TX988,Baby,Male,Medium,Short,[],Pippy,"?Meet the spunky, Pippy!

Pippy came to SNIPSA a little feral and fearful of humans but made the turn around...",adopted,4/28/20 15:43,4/17/20 20:25,4.9128,Flat-Coated Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47828627,TX988,SNIPSA Inc.
47828399,TX988,Baby,Male,Medium,Short,[],Perrito,"Meet our little Perrito! 

This silly pup loves to romp around all day! When he isn’t tackling his much bigger...",adopted,4/24/20 16:10,4/17/20 18:54,4.9128,Border Collie,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47828399,TX988,SNIPSA Inc.
47828082,TX988,Baby,Male,Medium,Medium,[],Poblano,"Looking to add some spice to your life? Look no further than Poblano! 
This peppy pepper puppy is your typical...",adopted,4/24/20 16:11,4/17/20 18:05,4.9128,Retriever,Black,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47828082,TX988,SNIPSA Inc.
47828032,TX988,Baby,Male,Medium,Medium,[],Serrano,"Looking to add some spice to your life? Look no further than Serrano! 
This peppy pepper puppy is your typical...",adopted,4/24/20 16:11,4/17/20 17:51,4.9128,Retriever,Black,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47828032,TX988,SNIPSA Inc.
47827975,TX988,Baby,Male,Medium,Medium,[],Jalapeno,"Looking to add some spice to your life? Look no further than Jalapeño! 

This peppy pepper puppy is your typical...",adopted,4/30/20 16:40,4/17/20 17:40,4.9128,Retriever,Black,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47827975,TX988,SNIPSA Inc.
47827544,TX988,Baby,Male,Medium,Medium,[],Shishito,"Looking to add some spice to your life? Look no further than Shishito!

This peppy pepper puppy is your typical...",adopted,4/24/20 16:11,4/17/20 17:31,4.9128,Retriever,Black,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47827544,TX988,SNIPSA Inc.
47821951,TX988,Young,Male,Medium,Short,[],Buddy,"After being left behind when his owner moved, Buddy can be a little shy at first but quickly comes out...",adopted,4/30/20 16:42,4/16/20 16:38,4.9128,Retriever,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47821951,TX988,SNIPSA Inc.
47821824,TX988,Young,Male,Small,Curly,[],Snuggles,"Please ignore the shave job…it had to be done. Prior to arriving to SNIPSA, this curly coated cutie was a...",adopted,4/16/20 19:20,4/16/20 16:34,4.9128,Poodle,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47821824,TX988,SNIPSA Inc.
47805011,TX988,Young,Male,Large,Long,[],Forest,"Rescued with his sister, Jenny, from a rural area outside of San Antonio, Forest came to us a matted mess....",adopted,4/28/20 15:48,4/15/20 15:21,4.9128,Great Pyrenees,Black,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47805011,TX988,SNIPSA Inc.
47805127,TX988,Adult,Female,Large,Long,[],Jenny,"Rescued with her brother, Forest, from a rural area outside of San Antonio, Jenny came to us a matted mess....",adopted,4/28/20 15:48,4/13/20 19:59,4.9128,Great Pyrenees,Black,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47805127,TX988,SNIPSA Inc.
47803474,TX988,Baby,Male,Medium,Short,[],Norm,"Norm may nap a lot but while he sleeps, he’s dreaming of play time, treats , and snuggles. And as...",adopted,4/20/20 15:09,4/13/20 15:41,4.9128,Chihuahua,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47803474,TX988,SNIPSA Inc.
47803372,TX988,Baby,Female,Medium,Medium,[],Luby,"A ball of fun, Luby is always looking for the next great adventure! She loves to venture the backyard and...",adopted,4/20/20 15:12,4/13/20 15:23,4.9128,Collie,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47803372,TX988,SNIPSA Inc.
47803162,TX988,Young,Female,Small,Short,[],Red Hot,This little miss was dubbed “Red Hot’ after her fiery red and itchy skin she was suffering from when we...,adopted,5/4/20 19:21,4/13/20 15:06,4.9128,Chihuahua,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47803162,TX988,SNIPSA Inc.
47797688,TX988,Baby,Female,Medium,Short,[],Gordita,"Hungry for a furry family member?

Look no further than Enchilada, Gordita and Chorizo! They spend their days running around...",adopted,4/14/20 15:44,4/12/20 1:34,4.9128,Terrier,Gray / Blue / Silver,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47797688,TX988,SNIPSA Inc.
47795449,TX988,Young,Male,Medium,Wire,[],Richard,"Meet Richard- the BEST most gentle scruffy pants in the canine world. Schnauzer, Airdale, Lab...we are not sure what comprises...",adopted,4/16/20 19:20,4/11/20 17:21,4.9128,Terrier,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47795449,TX988,SNIPSA Inc.
47790426,TX988,Baby,Male,Medium,Medium,[],Bippy,"Meet the spunky and fun loving brothers- Dippy, Zippy, and Bippy!

These flat-coated retriever/shepherd mixes want nothing more than to...",adopted,4/17/20 16:10,4/10/20 19:17,4.9128,Flat-Coated Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47790426,TX988,SNIPSA Inc.
47790409,TX988,Baby,Male,Medium,Medium,[],Zippy,"Meet the spunky and fun loving brothers- Dippy, Zippy, and Bippy!

These flat-coated retriever/shepherd mixes want nothing more than to...",adopted,4/24/20 16:12,4/10/20 19:13,4.9128,Flat-Coated Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47790409,TX988,SNIPSA Inc.
47790351,TX988,Baby,Male,Medium,Medium,[],Dippy,"Meet the spunky and fun loving brothers- Dippy, Zippy, and Bippy!

These flat-coated retriever/shepherd mixes want nothing more than to...",adopted,4/24/20 16:12,4/10/20 19:06,4.9128,Flat-Coated Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47790351,TX988,SNIPSA Inc.
47789852,TX988,Young,Female,Small,Short,[],Betsy,"?Meet a SNIPSA favorite, Betsy!

With her unique looks, Betsy caught our eye right away. Her beautiful gray coat is...",adopted,4/28/20 15:48,4/10/20 18:28,4.9128,Whippet,Gray / Blue / Silver,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47789852,TX988,SNIPSA Inc.
47789775,TX988,Young,Female,Small,Wire,[],Mary Lou,"Meet Mary Lou!


As soon as she sees you, Mary Lou’s tail slowly wags back and forth. And once you...",adopted,4/16/20 19:21,4/10/20 17:59,4.9128,Terrier,Black,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47789775,TX988,SNIPSA Inc.
47789610,TX988,Baby,Female,Small,Short,[],Maeve Millay,"These tiny little chi mixes were brought in to SNIPSA as puny little guys, less than pound each. Thankfully, we...",adopted,4/20/20 15:12,4/10/20 17:21,4.9128,Chihuahua,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47789610,TX988,SNIPSA Inc.
47789583,TX988,Baby,Male,Small,Short,[],Bernard Lowe,"These tiny little chi mixes were brought in to SNIPSA as puny little guys, less than pound each. Thankfully, we...",adopted,4/20/20 15:13,4/10/20 17:16,4.9128,Chihuahua,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47789583,TX988,SNIPSA Inc.
47789371,TX988,Baby,Female,Medium,Short,[],MArgarita,"Thirsty for a furry family member? 

Look no further than Margarita! This little boxer/collie mix was wandering around a rural...",adopted,4/20/20 15:13,4/10/20 16:34,4.9128,Boxer,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47789371,TX988,SNIPSA Inc.
47784634,TX988,Young,Female,Large,Short,[],daisy,Meet Daisy- This gorgeous Labrador loves her humans and is happiest by your side. Daisy is your typical fun loving...,adopted,4/20/20 15:13,4/9/20 20:23,4.9128,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47784634,TX988,SNIPSA Inc.
47784482,TX988,Baby,Male,Small,Short,[],Sidekick,"Aptly named, Sidekick wants to be just that…your sidekick! 

This handsome little guy follows you around everywhere you go! He’ll...",adopted,4/20/20 15:14,4/9/20 19:35,4.9128,Chihuahua,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47784482,TX988,SNIPSA Inc.
47784322,TX988,Young,Male,Small,Short,[],Maurice,"A sweetheart if we ever knew one, Maurice puts a smile on everyone’s face! At first this long legged cutie...",adopted,4/20/20 15:15,4/9/20 19:10,4.9128,Terrier,White / Cream,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47784322,TX988,SNIPSA Inc.
47772863,TX988,Young,Female,Small,Short,[],Vee,Vee would make the perfect lifelong friend. She’s easy to tote around and is also comfortable trotting by your side....,adopted,4/20/20 15:15,4/7/20 20:41,4.9128,Chiweenie,White / Cream,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47772863,TX988,SNIPSA Inc.
47772697,TX988,Young,Male,Small,Short,[],Archie,Archie would make the perfect lifelong friend. He’s easy to tote around and is also comfortable trotting by your side....,adopted,4/20/20 15:16,4/7/20 20:33,4.9128,Chihuahua,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47772697,TX988,SNIPSA Inc.
47772649,TX988,Baby,Female,Medium,Short,[],Henrietta,"?Check out Henrietta!

This gorgeous girl will make your life much more fun and will always keep you entertained. You’ll...",adopted,4/8/20 16:08,4/7/20 20:10,4.9128,Border Collie,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47772649,TX988,SNIPSA Inc.
47772422,TX988,Baby,Female,Medium,Short,[],Harriet,"?Check out Harriet!

This gorgeous girl will make your life much more fun and will always keep you entertained. You’ll...",adopted,4/8/20 16:08,4/7/20 20:01,4.9128,Border Collie,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47772422,TX988,SNIPSA Inc.
47752309,TX988,Baby,Female,Medium,Short,[],Tatiana,"These silly pups love to romp around all day! When they aren’t tackling each other and chasing their tails around,...",adopted,4/6/20 19:08,4/3/20 20:52,4.9128,Border Collie,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47752309,TX988,SNIPSA Inc.
47752157,TX988,Baby,Male,Medium,Short,[],Luis,"Meet Luis! 

A sibling to the rest of the Spanish litter, Luis was one of two runts. Because he was...",adopted,4/6/20 19:08,4/3/20 20:28,4.9128,Border Collie,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47752157,TX988,SNIPSA Inc.
47752081,TX988,Baby,Female,Medium,Short,[],Marisol,"Meet Marisol! 

A sibling to the rest of the Spanish litter, Marisol was one of two runts. Because she was...",adopted,4/6/20 19:08,4/3/20 20:16,4.9128,Border Collie,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47752081,TX988,SNIPSA Inc.
47751374,TX988,Baby,Male,Large,Short,[],Oso,"You’ll have heart eyes as soon as you meet Oso!

Oso comes trampling up to you, ears flopping in the...",adopted,4/6/20 19:08,4/3/20 19:14,4.9128,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47751374,TX988,SNIPSA Inc.
47751336,TX988,Baby,Male,Large,Short,[],Inky,"You’ll have heart eyes as soon as you meet Inky!

Inky comes trampling up to you, ears flopping in the...",adopted,4/8/20 16:08,4/3/20 18:59,4.9128,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47751336,TX988,SNIPSA Inc.
47751251,TX988,Baby,Female,Large,Short,[],Raven,"You’ll have heart eyes as soon as you meet Raven!

Raven comes trampling up to you, ears flopping in the...",adopted,4/20/20 15:16,4/3/20 18:43,4.9128,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47751251,TX988,SNIPSA Inc.
47750588,TX988,Baby,Female,Medium,Short,[],Facebook,Ouch! These three pups came to us after suffering chemical burns.  We are not sure of their history - they...,adopted,4/20/20 15:17,4/3/20 18:40,4.9128,Chihuahua,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47750588,TX988,SNIPSA Inc.
47750553,TX988,Baby,Female,Medium,Short,[],Instagram,Ouch! These three pups came to us after suffering chemical burns.  We are not sure of their history - they...,adopted,4/10/20 17:25,4/3/20 16:50,4.9128,Chihuahua,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47750553,TX988,SNIPSA Inc.
47750506,TX988,Baby,Male,Medium,Short,[],Tik Tok,Ouch! These three pups came to us after suffering chemical burns.  We are not sure of their history - they...,adopted,4/10/20 17:26,4/3/20 16:35,4.9128,Chihuahua,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47750506,TX988,SNIPSA Inc.
47750266,TX988,Baby,Female,Medium,Short,[],Happy Meal,"Ba da ba ba ba, I&#039;m lovin&#039; it! That’s the toon you’ll be singing once you meet the McDonald’s litter!...",adopted,4/20/20 15:17,4/3/20 16:16,4.9128,Labrador Retriever,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47750266,TX988,SNIPSA Inc.
47750262,TX988,Baby,Male,Medium,Short,[],McFlurry,"Ba da ba ba ba, I&#039;m lovin&#039; it! That’s the toon you’ll be singing once you meet the McDonald’s litter!...",adopted,4/20/20 15:17,4/3/20 16:03,4.9128,Retriever,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47750262,TX988,SNIPSA Inc.
47750184,TX988,Baby,Female,Medium,Short,[],French Fry,"Ba da ba ba ba, I&#039;m lovin&#039; it! That’s the toon you’ll be singing once you meet the McDonald’s litter!...",adopted,4/6/20 17:06,4/3/20 16:02,4.9128,Labrador Retriever,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47750184,TX988,SNIPSA Inc.
47746677,TX988,Young,Male,Medium,Medium,[],Dressing,"Meet Dressing! This soft coated cutie came to SNIPSA with quite a mischievous background. Prior to Dressing&#039;s arrival, we took...",adopted,4/6/20 19:09,4/3/20 16:02,4.9128,Australian Shepherd,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47746677,TX988,SNIPSA Inc.
47745713,TX988,Baby,Female,Medium,Short,[],Carmen,"These silly pups love to romp around all day! When they aren’t tackling each other and chasing their tails around,...",adopted,4/9/20 16:23,4/3/20 16:01,4.9128,Border Collie,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47745713,TX988,SNIPSA Inc.
47750112,TX988,Baby,Female,Medium,Short,[],big MAc,"Ba da ba ba ba, I&#039;m lovin&#039; it! That’s the toon you’ll be singing once you meet the McDonald’s litter!...",adopted,4/6/20 19:09,4/3/20 15:32,4.9128,Labrador Retriever,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47750112,TX988,SNIPSA Inc.
47746364,TX988,Baby,Male,Small,Short,[],Moshi Moshi,"Tjena! Guten Tag! Moshi Moshi!

Say ‘hello’ to these three chi mixes! These pupsqueaks are playful, rambunctious, and happy as...",adopted,4/6/20 19:09,4/2/20 21:34,4.9128,Chihuahua,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47746364,TX988,SNIPSA Inc.
47746257,TX988,Baby,Female,Small,Short,[],Guten Tag,"Tjena! Guten Tag! Moshi Moshi!

Say ‘hello’ to these three chi mixes! These pupsqueaks are playful, rambunctious, and happy as...",adopted,4/6/20 19:09,4/2/20 21:11,4.9128,Chihuahua,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47746257,TX988,SNIPSA Inc.
