id,id,organization_id,url,type,species,age,gender,size,coat,tags,name,description,organization_animal_id,photos,videos,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,attributes.spayed_neutered,attributes.house_trained,attributes.declawed,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,primary_photo_cropped.small,primary_photo_cropped.medium,primary_photo_cropped.large,primary_photo_cropped.full,contact.email,contact.phone,contact.address.address1,contact.address.address2,contact.address.city,contact.address.state,contact.address.postcode,contact.address.country,animal_id,animal_type,organization_id
34,49141189,TX1604,https://www.petfinder.com/dog/fiona-49141189/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Female,Medium,Short,[],Fiona,"FIONA, shelter # D20-09024, is an adolescent mixed-breed female puppy.  She is listed at the shelter as a shepherd/Lab mix....",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/1/?bust=1600459509&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/1/?bust=1600459509&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/1/?bust=1600459509&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/1/?bust=1600459509'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/2/?bust=1600459517&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/2/?bust=1600459517&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/2/?bust=1600459517&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/2/?bust=1600459517'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/4/?bust=1600459534&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/4/?bust=1600459534&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/4/?bust=1600459534&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/4/?bust=1600459534'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/5/?bust=1600459543&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/5/?bust=1600459543&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/5/?bust=1600459543&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/5/?bust=1600459543'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/3/?bust=1600459867&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/3/?bust=1600459867&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/3/?bust=1600459867&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/3/?bust=1600459867'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/6/?bust=1600460296&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/6/?bust=1600460296&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/6/?bust=1600460296&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/6/?bust=1600460296'}]",[],adopted,2020-10-24T14:53:05+0000,2020-09-18T20:06:06+0000,117.4984,Mixed Breed,,False,False,Brown / Chocolate,Gray / Blue / Silver,,False,False,,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/1/?bust=1600459509&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/1/?bust=1600459509&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/1/?bust=1600459509&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141189/1/?bust=1600459509,john.dupre@valornet.com,(806) 894-2985  ,109 Commerce Drive,,Levelland,TX,79336,US,49141189,dog,tx1604
35,49105820,TX2068,https://www.petfinder.com/dog/coco-49105820/tx/amarillo/panhandle-paws-of-hope-tx2068/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Male,Small,Short,[],Coco,Ari’s and Millie’s brother,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105820/1/?bust=1600204654&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105820/1/?bust=1600204654&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105820/1/?bust=1600204654&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105820/1/?bust=1600204654'}]",[],adopted,2020-09-16T20:53:34+0000,2020-09-15T21:18:00+0000,0.0291,Black Labrador Retriever,,False,False,Black,,,False,False,,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105820/1/?bust=1600204654&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105820/1/?bust=1600204654&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105820/1/?bust=1600204654&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105820/1/?bust=1600204654,panhandlepawsofhope@gmail.com,,PO Box 2525,,Amarillo,TX,79105,US,49105820,dog,tx2068
36,49105727,TX2068,https://www.petfinder.com/dog/millie-49105727/tx/amarillo/panhandle-paws-of-hope-tx2068/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Female,Small,Short,[],Millie,Ari’s sister,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105727/1/?bust=1600204474&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105727/1/?bust=1600204474&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105727/1/?bust=1600204474&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105727/1/?bust=1600204474'}]",[],adopted,2020-09-19T20:55:31+0000,2020-09-15T21:16:04+0000,0.0291,Labrador Retriever,,False,False,Harlequin,,,False,False,,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105727/1/?bust=1600204474&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105727/1/?bust=1600204474&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105727/1/?bust=1600204474&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105727/1/?bust=1600204474,panhandlepawsofhope@gmail.com,,PO Box 2525,,Amarillo,TX,79105,US,49105727,dog,tx2068
37,49105711,TX2068,https://www.petfinder.com/dog/ari-49105711/tx/amarillo/panhandle-paws-of-hope-tx2068/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Female,Small,Short,[],Ari,1st shots  cuddler,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105711/1/?bust=1600204306&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105711/1/?bust=1600204306&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105711/1/?bust=1600204306&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105711/1/?bust=1600204306'}]",[],adopted,2020-09-19T20:55:45+0000,2020-09-15T21:12:29+0000,0.0291,Black Labrador Retriever,,False,False,Black,,,False,False,,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105711/1/?bust=1600204306&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105711/1/?bust=1600204306&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105711/1/?bust=1600204306&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49105711/1/?bust=1600204306,panhandlepawsofhope@gmail.com,,PO Box 2525,,Amarillo,TX,79105,US,49105711,dog,tx2068
38,49079501,TX2068,https://www.petfinder.com/dog/furbee-49079501/tx/amarillo/panhandle-paws-of-hope-tx2068/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Medium,[],Furbee,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49079501/1/?bust=1600009203&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49079501/1/?bust=1600009203&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49079501/1/?bust=1600009203&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49079501/1/?bust=1600009203'}]",[],adopted,2020-09-17T22:32:58+0000,2020-09-13T15:00:38+0000,0.0291,Shih Tzu,,False,False,Black,White / Cream,,True,True,,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49079501/1/?bust=1600009203&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49079501/1/?bust=1600009203&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49079501/1/?bust=1600009203&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49079501/1/?bust=1600009203,panhandlepawsofhope@gmail.com,,PO Box 2525,,Amarillo,TX,79105,US,49079501,dog,tx2068
39,49061758,TX2068,https://www.petfinder.com/dog/luna-49061758/tx/amarillo/panhandle-paws-of-hope-tx2068/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,Short,[],Luna,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49061758/1/?bust=1602710237&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49061758/1/?bust=1602710237&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49061758/1/?bust=1602710237&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49061758/1/?bust=1602710237'}]",[],adopted,2020-11-10T23:39:32+0000,2020-09-11T20:05:27+0000,0.0291,Cattle Dog,,False,False,Brindle,,,True,True,,False,True,True,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49061758/1/?bust=1602710237&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49061758/1/?bust=1602710237&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49061758/1/?bust=1602710237&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49061758/1/?bust=1602710237,panhandlepawsofhope@gmail.com,,PO Box 2525,,Amarillo,TX,79105,US,49061758,dog,tx2068
40,49053002,TX2068,https://www.petfinder.com/dog/macy-49053002/tx/amarillo/panhandle-paws-of-hope-tx2068/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Male,Small,Medium,[],Macy,"Has first shot, and needs to be at home with older children.",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49053002/1/?bust=1599787776&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49053002/1/?bust=1599787776&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49053002/1/?bust=1599787776&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49053002/1/?bust=1599787776'}]",[],adopted,2020-09-14T00:22:45+0000,2020-09-11T01:30:13+0000,0.0291,Terrier,,False,False,Apricot / Beige,,,False,False,,False,False,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49053002/1/?bust=1599787776&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49053002/1/?bust=1599787776&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49053002/1/?bust=1599787776&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49053002/1/?bust=1599787776,panhandlepawsofhope@gmail.com,,PO Box 2525,,Amarillo,TX,79105,US,49053002,dog,tx2068
41,49052997,TX2068,https://www.petfinder.com/dog/mayzie-49052997/tx/amarillo/panhandle-paws-of-hope-tx2068/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Male,Small,Short,[],Mayzie,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49052997/1/?bust=1599787582&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49052997/1/?bust=1599787582&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49052997/1/?bust=1599787582&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49052997/1/?bust=1599787582'}]",[],adopted,2020-09-12T23:08:26+0000,2020-09-11T01:26:47+0000,0.0291,Cattle Dog,,False,False,Merle (Blue),,,False,False,,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49052997/1/?bust=1599787582&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49052997/1/?bust=1599787582&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49052997/1/?bust=1599787582&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49052997/1/?bust=1599787582,panhandlepawsofhope@gmail.com,,PO Box 2525,,Amarillo,TX,79105,US,49052997,dog,tx2068
42,49049388,TX1696,https://www.petfinder.com/dog/charley-49049388/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,Long,[],Charley,"Charley will be at our adoption event on Saturday from 11-2 at 8901 highway 87 building 119!

Hi! I’m Charley!...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49049388/2/?bust=1599769589&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49049388/2/?bust=1599769589&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49049388/2/?bust=1599769589&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49049388/2/?bust=1599769589'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49049388/1/?bust=1599769524&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49049388/1/?bust=1599769524&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49049388/1/?bust=1599769524&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49049388/1/?bust=1599769524'}]",[],adopted,2020-09-30T11:42:52+0000,2020-09-10T20:29:12+0000,114.5243,Terrier,,True,False,Yellow / Tan / Blond / Fawn,,,True,False,,False,True,,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49049388/2/crop/?bust=1599769589&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49049388/2/crop/?bust=1599769589&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49049388/2/crop/?bust=1599769589&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49049388/2/crop/?bust=1599769589,adoptions.spspca@gmail.com,(806) 445-6317,"8901 Highway 87, Building 119",,Lubbock,TX,79407,US,49049388,dog,tx1696
43,49043851,TX1696,https://www.petfinder.com/dog/zuko-49043851/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Female,Small,,[],Zuko,"Zuko will be at our adoption event on Saturday from 11-2 at 8901 highway 87 building 119!

Zuko is a...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49043851/2/?bust=1599743801&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49043851/2/?bust=1599743801&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49043851/2/?bust=1599743801&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49043851/2/?bust=1599743801'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49043851/1/?bust=1599743746&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49043851/1/?bust=1599743746&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49043851/1/?bust=1599743746&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49043851/1/?bust=1599743746'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49043851/3/?bust=1599743747&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49043851/3/?bust=1599743747&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49043851/3/?bust=1599743747&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49043851/3/?bust=1599743747'}]",[],adopted,2020-10-21T14:52:29+0000,2020-09-10T13:16:56+0000,114.5243,Chihuahua,,True,False,White / Cream,Yellow / Tan / Blond / Fawn,,False,False,,False,True,,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49043851/2/crop/?bust=1599743801&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49043851/2/crop/?bust=1599743801&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49043851/2/crop/?bust=1599743801&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49043851/2/crop/?bust=1599743801,adoptions.spspca@gmail.com,(806) 445-6317,"8901 Highway 87, Building 119",,Lubbock,TX,79407,US,49043851,dog,tx1696
44,49029925,TX1696,https://www.petfinder.com/dog/sampson-49029925/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Long,[],Sampson,"Hi there! Sampson here! I am an adult male long hair chihuahua, around 5years old, and looking for a new...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49029925/1/?bust=1599665149&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49029925/1/?bust=1599665149&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49029925/1/?bust=1599665149&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49029925/1/?bust=1599665149'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49029925/2/?bust=1599665102&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49029925/2/?bust=1599665102&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49029925/2/?bust=1599665102&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49029925/2/?bust=1599665102'}]",[],adopted,2020-09-29T11:47:38+0000,2020-09-09T15:33:59+0000,114.5243,Chihuahua,,False,False,White / Cream,Yellow / Tan / Blond / Fawn,,True,True,,False,True,True,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49029925/1/crop/?bust=1599665149&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49029925/1/crop/?bust=1599665149&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49029925/1/crop/?bust=1599665149&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49029925/1/crop/?bust=1599665149,adoptions.spspca@gmail.com,(806) 445-6317,"8901 Highway 87, Building 119",,Lubbock,TX,79407,US,49029925,dog,tx1696
45,49002267,TX2068,https://www.petfinder.com/dog/ellie-49002267/tx/amarillo/panhandle-paws-of-hope-tx2068/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Female,Small,Short,[],Ellie,Tess’s sister,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49002267/1/?bust=1599427657&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49002267/1/?bust=1599427657&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49002267/1/?bust=1599427657&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49002267/1/?bust=1599427657'}]",[],adopted,2020-09-12T13:45:37+0000,2020-09-06T21:51:02+0000,0.0291,Cattle Dog,,False,False,Merle (Blue),,,False,False,,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49002267/1/?bust=1599427657&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49002267/1/?bust=1599427657&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49002267/1/?bust=1599427657&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49002267/1/?bust=1599427657,panhandlepawsofhope@gmail.com,,PO Box 2525,,Amarillo,TX,79105,US,49002267,dog,tx2068
46,48998390,TX1492,https://www.petfinder.com/dog/simon-sunshine-44022-48998390/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,,[],Simon Sunshine 44022,I am a funny looking dog-not a snotty pure breed by a long shot. I have a great personality and...,16025332,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48998390/1/?bust=1605220735&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48998390/1/?bust=1605220735&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48998390/1/?bust=1605220735&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48998390/1/?bust=1605220735'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48998390/2/?bust=1605220717&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48998390/2/?bust=1605220717&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48998390/2/?bust=1605220717&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48998390/2/?bust=1605220717'}]",[],adopted,2020-09-13T00:04:15+0000,2020-09-06T12:19:33+0000,53.5751,Pit Bull Terrier,,False,False,,,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48998390/1/?bust=1605220735&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48998390/1/?bust=1605220735&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48998390/1/?bust=1605220735&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48998390/1/?bust=1605220735,fmcurry@nts-online.net,806 664-1615 ,P.O. Box 2095,,Pampa,TX,79065,US,48998390,dog,tx1492
47,48989630,TX2068,https://www.petfinder.com/dog/rango-48989630/tx/amarillo/panhandle-paws-of-hope-tx2068/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Medium,[],Rango,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48989630/1/?bust=1599350392&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48989630/1/?bust=1599350392&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48989630/1/?bust=1599350392&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48989630/1/?bust=1599350392'}]",[],adopted,2020-09-16T20:53:52+0000,2020-09-06T00:01:36+0000,0.0291,Australian Shepherd,,False,False,Merle (Blue),,,True,True,,False,True,,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48989630/1/?bust=1599350392&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48989630/1/?bust=1599350392&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48989630/1/?bust=1599350392&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48989630/1/?bust=1599350392,panhandlepawsofhope@gmail.com,,PO Box 2525,,Amarillo,TX,79105,US,48989630,dog,tx2068
