id.1,organization_id,age,gender,size,coat,tags,name_x,description,status,status_changed_at,published_at,distance,breeds.primary,colors.primary,attributes.spayed_neutered,attributes.house_trained,attributes.special_needs,attributes.shots_current,contact.address.city,contact.address.postcode,animal_id,organization_id.1,name_y
47932495,TX95,Adult,Female,Medium,Short,[],Jane,"MY NAME IS:  Jane
POSTED TO PETFINDER DATE:  May 5, 2020
SIZE: 45 pounds
APPROXIMATE AGE:  1 year
SHELTER STAFF...",adopted,5/6/20 18:55,5/5/20 19:58,91.1276,Pointer,Brown / Chocolate,FALSE,TRUE,FALSE,FALSE,Buchanan Dam,78609,47932495,TX95,Hill Country Humane Society
47932436,TX1069,Adult,Female,Small,,[],Bunny,"** This dog is in a foster home in San Antonio, TX. Prospective adopters must be able to travel to...",adopted,5/5/20 19:48,5/5/20 19:48,74.209,Dachshund,,TRUE,FALSE,FALSE,TRUE,Austin,78703,47932436,TX1069,Homeward Bound Dog Rescue
47931953,TX95,Adult,Female,Small,Short,[],Emily,"MY NAME IS:  Emily
POSTED TO PETFINDER DATE:  May 5, 2020
SIZE: 9 1/2 pounds
APPROXIMATE AGE: 6 years
SHELTER...",adopted,5/12/20 19:15,5/5/20 19:00,91.1276,Chihuahua,Black,TRUE,TRUE,FALSE,FALSE,Buchanan Dam,78609,47931953,TX95,Hill Country Humane Society
47931930,TX95,Senior,Female,Small,Wire,[],Razzel,"MY NAME IS:  Razzel
POSTED TO PETFINDER DATE:  May 5, 2020
SIZE: 13 1/2 pounds
APPROXIMATE AGE: 11 1/2 years...",adopted,5/7/20 20:15,5/5/20 18:53,91.1276,Jack Russell Terrier,White / Cream,TRUE,TRUE,FALSE,TRUE,Buchanan Dam,78609,47931930,TX95,Hill Country Humane Society
47931596,TX1888,Young,Male,Medium,Short,[],Ranger JH,"I am most definitely a GSP/Spaniel mix. Which MEANS, I can hunt birds and kiss them too :) Well, I...",adopted,5/22/20 15:18,5/5/20 18:27,15.1986,German Shorthaired Pointer,Brown / Chocolate,TRUE,TRUE,FALSE,TRUE,Von Ormy,78073,47931596,TX1888,God's Dogs Rescue
47911292,TX1355,Young,Male,Medium,Short,[],Louie,,adopted,7/6/20 14:03,5/5/20 17:42,130.4567,Boxer,Bicolor,TRUE,TRUE,FALSE,TRUE,Corpus Christi,78468,47911292,TX1355,For The Love of Strays
47931095,TX34,Young,Male,Large,Short,[],Toad,"Here is what Starmark&#039;s trainer had to say about  2 year old Toad: 

&quot;Toad learned, basic obedience, intermediate obedience, home...",adopted,8/31/20 23:42,5/5/20 17:28,96.7343,American Staffordshire Terrier,Brown / Chocolate,TRUE,TRUE,FALSE,TRUE,Georgetown,78627,47931095,TX34,Georgetown Animal Shelter
47931069,TX34,Baby,Male,Large,Medium,[],Harvey,"3 month old Harvey likes people, petting and play with toys.  He knows sit, walks on leash and gets along...",adopted,5/11/20 16:52,5/5/20 17:22,96.7343,Great Pyrenees,Black,TRUE,FALSE,FALSE,TRUE,Georgetown,78627,47931069,TX34,Georgetown Animal Shelter
47930859,TX906,Adult,Male,Large,Medium,[],Major,,adopted,5/7/20 17:37,5/5/20 17:01,14.504,Shepherd,Brown / Chocolate,TRUE,TRUE,FALSE,TRUE,Universal City,78148,47930859,TX906,Universal City Animal Care & Control
47930112,TX833,Young,Male,Medium,Short,[],Laramie,"5/5 - Laramie (M): lab mix 12 weeks old 
-he is a extremely happy puppy, very energetic and loving. He’s...",adopted,5/12/20 21:14,5/5/20 15:13,79.1481,Labrador Retriever,Golden,TRUE,FALSE,FALSE,TRUE,Uvalde,78801,47930112,TX833,Humane Society of Uvalde
47927407,TX953,Adult,Female,Small,Short,[],Vienna,"Please visit our website www.austindog.org for full details about Vienna and the most current, up-to-date status of all of our...",adopted,8/14/20 1:18,5/4/20 23:18,62.3577,Chihuahua,Bicolor,TRUE,TRUE,FALSE,TRUE,Manchaca,78652,47927407,TX953,Austin Dog Rescue
47927390,TX953,Young,Female,Large,Short,[],Shelby,"Please visit our website www.austindog.org for full details about Shelby and the most current, up-to-date status of all of our...",adopted,5/24/20 17:20,5/4/20 23:17,62.3577,Labrador Retriever,White / Cream,TRUE,TRUE,FALSE,TRUE,Manchaca,78652,47927390,TX953,Austin Dog Rescue
47927388,TX953,Baby,Male,Medium,Short,[],Rocket Raccoon,"Please visit our website www.austindog.org for full details about Rocket Raccoon and the most current, up-to-date status of all of...",adopted,5/6/20 2:04,5/4/20 23:15,62.3577,Anatolian Shepherd,Apricot / Beige,TRUE,FALSE,FALSE,TRUE,Manchaca,78652,47927388,TX953,Austin Dog Rescue
47927378,TX953,Young,Female,Medium,Short,[],Rana,"Please visit our website www.austindog.org for full details about Rana and the most current, up-to-date status of all of our...",adopted,5/6/20 2:03,5/4/20 23:13,62.3577,Labrador Retriever,Bicolor,TRUE,TRUE,FALSE,TRUE,Manchaca,78652,47927378,TX953,Austin Dog Rescue
47927363,TX953,Young,Female,Medium,Short,[],Minnie Moo,"Please visit our website www.austindog.org for full details about Minnie Moo and the most current, up-to-date status of all of...",adopted,5/7/20 3:26,5/4/20 23:10,62.3577,Great Dane,Bicolor,TRUE,TRUE,FALSE,TRUE,Manchaca,78652,47927363,TX953,Austin Dog Rescue
47927341,TX953,Adult,Female,Large,Short,[],Meg,"Please visit our website www.austindog.org for full details about Meg and the most current, up-to-date status of all of our...",adopted,9/21/20 1:21,5/4/20 23:07,62.3577,Basset Hound,Brindle,TRUE,TRUE,FALSE,TRUE,Manchaca,78652,47927341,TX953,Austin Dog Rescue
47927336,TX953,Young,Female,Medium,Short,[],Marsha,"Please visit our website www.austindog.org for full details about Marsha and the most current, up-to-date status of all of our...",adopted,5/10/20 13:32,5/4/20 23:04,62.3577,Boxer,Bicolor,TRUE,TRUE,FALSE,TRUE,Manchaca,78652,47927336,TX953,Austin Dog Rescue
47927330,TX953,Young,Female,Medium,Short,[],Lucy,"Please visit our website www.austindog.org for full details about Lucy and the most current, up-to-date status of all of our...",adopted,5/24/20 17:20,5/4/20 23:01,62.3577,Australian Cattle Dog / Blue Heeler,Bicolor,TRUE,TRUE,FALSE,TRUE,Manchaca,78652,47927330,TX953,Austin Dog Rescue
47927323,TX953,Young,Female,Medium,Short,[],Cindy,"Please visit our website www.austindog.org for full details about Cindy and the most current, up-to-date status of all of our...",adopted,6/1/20 23:13,5/4/20 22:59,62.3577,Boxer,Bicolor,TRUE,TRUE,FALSE,TRUE,Manchaca,78652,47927323,TX953,Austin Dog Rescue
47927194,TX34,Baby,Female,Small,Short,[],Princess,11 month old happy Princess likes hugs and darting around.  She knows sit and down. walks with some pulling on...,adopted,5/5/20 18:08,5/4/20 22:20,96.7343,Chihuahua,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,Georgetown,78627,47927194,TX34,Georgetown Animal Shelter
47926626,TX988,Adult,Female,Large,Short,[],Betty,"With those gorgeous eyes and happy smile, it’s hard not to smile back when you meet Betty. And what’s not...",adopted,5/18/20 16:06,5/4/20 21:33,4.9128,Labrador Retriever,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47926626,TX988,SNIPSA Inc.
47926601,TX988,Adult,Male,Small,Wire,[],Ted,"After their owner’s sudden passing, Elvis and Ted found themselves at SNIPSA. Though their lives have changed and they are...",adopted,5/11/20 14:41,5/4/20 20:52,4.9128,Dachshund,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47926601,TX988,SNIPSA Inc.
47926585,TX988,Adult,Male,Small,Short,[],Elvis,"After their owner’s sudden passing, Elvis and Ted found themselves at SNIPSA. Though their lives have changed and they are...",adopted,5/11/20 14:41,5/4/20 20:49,4.9128,Dachshund,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47926585,TX988,SNIPSA Inc.
47925345,TX947,Adult,Male,Medium,Medium,[],Dash,"Meet Dash: Dash is a 1 year old schnauzer/lab mix. At 1 year old, he still looks puppy and will...",adopted,6/16/20 22:49,5/4/20 18:20,134.5219,Schnauzer,Black,FALSE,TRUE,FALSE,TRUE,Temple,76503,47925345,TX947,APAC - Association for a Pet Adoption Center
47925400,TX95,Adult,Female,Large,Short,[],Donna,"MY NAME IS:  Donna
POSTED TO PETFINDER DATE:  May 4, 2020
SIZE: 67 pounds
APPROXIMATE AGE: 1 year
SHELTER STAFF...",adopted,5/11/20 14:16,5/4/20 18:14,91.1276,Shepherd,,FALSE,TRUE,FALSE,FALSE,Buchanan Dam,78609,47925400,TX95,Hill Country Humane Society
47925253,TX95,Young,Female,Medium,Short,[],Claire,"MY NAME IS:  Claire
POSTED TO PETFINDER DATE:  May 4, 2020
SIZE: 37 pounds
APPROXIMATE AGE:  6 months
SHELTER STAFF...",adopted,5/7/20 20:14,5/4/20 18:01,91.1276,Catahoula Leopard Dog,"Tricolor (Brown, Black, & White)",FALSE,FALSE,FALSE,FALSE,Buchanan Dam,78609,47925253,TX95,Hill Country Humane Society
47925173,TX95,Young,Male,Medium,Short,[],Neutron,"MY NAME IS:  Neutron
POSTED TO PETFINDER DATE:  May 4, 2020
SIZE: 74 pounds
APPROXIMATE AGE:  10 months
SHELTER STAFF...",adopted,5/8/20 15:18,5/4/20 17:46,91.1276,German Shepherd Dog,White / Cream,FALSE,FALSE,FALSE,FALSE,Buchanan Dam,78609,47925173,TX95,Hill Country Humane Society
47925135,TX1402,Adult,Male,Medium,Medium,[],Boudreaux,Boudreaux is a perfect little pup! He is very house-trained and let&#039;s you know when he needs to go out...,adopted,5/25/20 3:12,5/4/20 17:39,73.5897,Pit Bull Terrier,Red / Chestnut / Orange,TRUE,TRUE,FALSE,TRUE,Austin,78760,47925135,TX1402,Love-A-Bull
47924791,TX833,Baby,Female,Small,Wire,[],Bitsy,"5/4 -Bitsy (F): 10 week old Terrier mix. 
-Bitsy is bigger than her sister by a few pounds. She also...",adopted,5/6/20 15:16,5/4/20 16:48,79.1481,Terrier,Apricot / Beige,TRUE,FALSE,FALSE,TRUE,Uvalde,78801,47924791,TX833,Humane Society of Uvalde
47924763,TX833,Baby,Female,Small,Wire,[],Itsy,"5/4 -Itsy (F): 10 week old Terrier mix 
-Isty is a super happy puppy, she is full of energy, loves...",adopted,5/6/20 15:16,5/4/20 16:41,79.1481,Terrier,White / Cream,TRUE,FALSE,FALSE,TRUE,Uvalde,78801,47924763,TX833,Humane Society of Uvalde
47924715,TX833,Young,Female,Medium,Long,[],Stella,"5/4 -Stella (F): 8mo Bearded Collie mix 
-she is the absolute cutest. She is so happy to see everyone and...",adopted,5/11/20 16:49,5/4/20 16:27,79.1481,Bearded Collie,Black,TRUE,FALSE,FALSE,TRUE,Uvalde,78801,47924715,TX833,Humane Society of Uvalde
47924222,TX1816,Adult,Female,Small,Medium,[],Gabby,"This is Gabby. She was born about June of 2019. Gabby is a happy, playful, friendly little thing. She is...",adopted,9/16/20 14:14,5/4/20 15:18,133.3906,Terrier,Golden,TRUE,FALSE,FALSE,TRUE,Cat Spring,78933,47924222,TX1816,PUPS - Prevent Unwanted Pets of Cat Spring
47922830,TX988,Adult,Female,Large,Medium,[],Pandora,Where do we begin with sweet Pandora? This precious soul has been in SNIPSA’s care since November 2019. It was...,adopted,7/27/20 15:22,5/4/20 3:07,4.9128,Collie,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47922830,TX988,SNIPSA Inc.
47922829,TX364,Adult,Male,Large,,[],Whiskey,"Welcome Whiskey.  He is a 3.5-year-old Yellow Lab Retriever.  He is great on a leash, potty trained and learning to...",adopted,5/8/20 0:27,5/4/20 3:01,40.7002,Yellow Labrador Retriever,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,Bandera,78003,47922829,TX364,Cowboy Capital Pet Assistance League Inc.
47921106,TX364,Young,Female,Small,Short,[],Pepper,Welcome Pepper.  She is a 11-month cutie.  She is about 8 pounds.  She is a lap dog that loves nothing...,adopted,5/5/20 0:10,5/3/20 20:39,40.7002,Chihuahua,Golden,TRUE,FALSE,FALSE,TRUE,Bandera,78003,47921106,TX364,Cowboy Capital Pet Assistance League Inc.
47920922,TX364,Young,Female,Medium,,[],Molly,Welcome Molly.  She is a 1-year old beauty.  She is a German Shepherd/Australian Cattle Dog mix.  She looks like a...,adopted,5/14/20 2:09,5/3/20 20:03,40.7002,German Shepherd Dog,Apricot / Beige,TRUE,TRUE,FALSE,TRUE,Bandera,78003,47920922,TX364,Cowboy Capital Pet Assistance League Inc.
47918480,TX1918,Adult,Female,Small,Short,[],IVY,"Meet Ivy.  Ivy  is an 10 year old, 30lb mix breed.  She is just a sweetest old girl.  She is...",adopted,5/20/20 18:40,5/3/20 4:37,60.7882,Mixed Breed,,TRUE,TRUE,FALSE,TRUE,Dripping Springs,78620,47918480,TX1918,Lizzy's Hospice House
47918474,TX1918,Adult,Female,Small,Short,[],Py,"Meet Py. She is an 8 year old 7.5lb Chihuahua. Py is a shy girl, but will come out of...",adopted,5/3/20 20:43,5/3/20 4:29,60.7882,Chihuahua,,TRUE,TRUE,FALSE,TRUE,Dripping Springs,78620,47918474,TX1918,Lizzy's Hospice House
47917286,TX1818,Adult,Female,Large,,[],Akieva,"You can fill out an adoption application online on our official website.Due to Covid 19, no visits are allowed without...",adopted,11/10/20 2:03,5/2/20 23:01,28.9405,Siberian Husky,,TRUE,TRUE,FALSE,FALSE,Pipe Creek,78063,47917286,TX1818,A Doggie 4 You
47916510,TX273,Adult,Male,Medium,Short,[],Nakoma,,adopted,5/17/20 19:06,5/2/20 20:19,33.3556,Hound,Apricot / Beige,FALSE,FALSE,FALSE,FALSE,Seguin,78156,47916510,TX273,Guadalupe County Humane Society
47914492,TX1603,Young,Male,Small,,"['Loving', 'playful', 'energetic']",Sonny,"Sonny is a male, 8 pound Min Schnauzer/Chihuahua mix about 1-2 years of age that was impounded by San Marcos...",adopted,5/8/20 10:14,5/2/20 14:47,4.9128,Schnauzer,Apricot / Beige,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47914492,TX1603,Poquita Paws Rescue
47911813,TX953,Senior,Female,Small,Curly,[],Addie,"Please visit our website www.austindog.org for full details about Addie and the most current, up-to-date status of all of our...",adopted,5/19/20 1:07,5/1/20 22:23,62.3577,West Highland White Terrier / Westie,White / Cream,TRUE,TRUE,FALSE,TRUE,Manchaca,78652,47911813,TX953,Austin Dog Rescue
47911365,TX988,Adult,Female,Medium,Short,[],Belle,Belle was found roaming the streets of San Antonio before making her way to SNIPSA. Now that Belle is out...,adopted,7/16/20 14:40,5/1/20 21:27,4.9128,English Bulldog,White / Cream,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47911365,TX988,SNIPSA Inc.
47911361,TX979,Baby,Male,Small,Short,[],Carlton,Hello! My name is Carlton and my favorite thing is to have fun! I love to play with my doggie...,adopted,6/6/20 2:55,5/1/20 21:14,11.0899,Chihuahua,Bicolor,TRUE,FALSE,FALSE,TRUE,San Antonio,78232,47911361,TX979,Pause for Paws
47911353,TX988,Young,Female,Small,Medium,[],Molly,"Molly is every bit an Australian Shepherd and Jack Russell Terrier mix- very active, toy-driven, and craves stimulation. If you...",adopted,5/18/20 16:12,5/1/20 21:11,4.9128,Australian Shepherd,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47911353,TX988,SNIPSA Inc.
47911107,TX988,Baby,Female,Medium,Short,[],Jasmine,"Meet Jasmine! Once you get to know this gorgeous gal, you’ll fall even more in love with her personality. Jasmine...",adopted,5/18/20 16:10,5/1/20 20:55,4.9128,Hound,"Tricolor (Brown, Black, & White)",TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47911107,TX988,SNIPSA Inc.
47909399,TX1250,Young,Male,Small,Medium,[],king tut,,adopted,5/11/20 14:41,5/1/20 17:10,145.5271,Shih Tzu,,TRUE,TRUE,FALSE,TRUE,Hearne,77859,47909399,TX1250,Handfuls on Purpose / HOPE
47909430,TX364,Baby,Female,Large,,[],Secret,Welcome Secret to CCPAL.  She is a 16-week puppy.  She is a Great Pyrenees/Black Lab that already weighs about 35...,adopted,5/5/20 1:40,5/1/20 16:59,40.7002,Great Pyrenees,Black,TRUE,FALSE,FALSE,TRUE,Bandera,78003,47909430,TX364,Cowboy Capital Pet Assistance League Inc.
47909357,TX364,Baby,Female,Large,Medium,[],Sadie,Welcome Sadie to CCPAL.  She is a 16-week puppy.  She is a Great Pyrenees/Black Lab that already weighs about 35...,adopted,5/5/20 1:40,5/1/20 16:45,40.7002,Great Pyrenees,Black,TRUE,FALSE,FALSE,TRUE,Bandera,78003,47909357,TX364,Cowboy Capital Pet Assistance League Inc.
47909057,TX364,Young,Female,Medium,Short,[],Sassy,Welcome Sassy to CCPAL.  Sassy is a pure-bred Boxer.  She is 6 months old.    She came from a breeder that...,adopted,5/3/20 1:35,5/1/20 15:51,40.7002,Boxer,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,Bandera,78003,47909057,TX364,Cowboy Capital Pet Assistance League Inc.
47908967,TX2268,Adult,Male,Small,Long,['Loving'],Oliver,Oliver is the sweetest guy! This baby was long haired but someone shaved him down before we got him. He...,adopted,8/9/20 5:26,5/1/20 15:35,133.8429,Cocker Spaniel,Apricot / Beige,TRUE,TRUE,FALSE,TRUE,Somerville,77879,47908967,TX2268,Somerville Rescue
47907947,TX833,Adult,Male,Medium,Medium,[],Turbo,"5/1 - Turbo (M): Red Heeler 1yo 28lbs
-He is very smart, but he has 100% heeler energy! Definitely needs...",adopted,6/10/20 17:12,5/1/20 14:21,79.1481,Australian Cattle Dog / Blue Heeler,Red / Chestnut / Orange,TRUE,FALSE,FALSE,TRUE,Uvalde,78801,47907947,TX833,Humane Society of Uvalde
47906670,TX1888,Young,Male,Medium,Short,[],Orphan Annie JuM,"Meet Orphan Annie

HI, so I don&#039;t know who I speak to about my complaints!!! First of all, my NAME!!...",adopted,5/14/20 15:30,5/1/20 3:35,15.1986,Pit Bull Terrier,Red / Chestnut / Orange,TRUE,TRUE,FALSE,TRUE,Von Ormy,78073,47906670,TX1888,God's Dogs Rescue
47905125,TX2240,Baby,Male,Medium,Short,[],Colt,"These beautiful puppies were recently rescued from a shelter in south Texas, along with their momma, Carolina.

When Austin Cats...",adopted,5/5/20 2:24,4/30/20 22:13,84.552,Black Mouth Cur,Apricot / Beige,TRUE,TRUE,FALSE,TRUE,Cedar Park,78613,47905125,TX2240,Austin Cats and Dogs Rescue
47904970,TX1816,Baby,Male,Small,Short,[],Cashew aka Cash,My name is Cashew and I was born 02.20.2020 to a Poodle mix mom. I look like a Dachshund puppy--what...,adopted,5/1/20 17:45,4/30/20 22:06,133.3906,Dachshund,Brown / Chocolate,FALSE,FALSE,FALSE,FALSE,Cat Spring,78933,47904970,TX1816,PUPS - Prevent Unwanted Pets of Cat Spring
47904975,TX2240,Baby,Male,Medium,Short,[],Raven,"These beautiful puppies were recently rescued from a shelter in south Texas, along with their momma, Carolina.

When Austin Cats...",adopted,5/10/20 13:59,4/30/20 22:04,84.552,Black Mouth Cur,Black,TRUE,TRUE,FALSE,TRUE,Cedar Park,78613,47904975,TX2240,Austin Cats and Dogs Rescue
47904897,TX2240,Baby,Male,Medium,Short,[],Bronco,"These beautiful puppies were recently rescued from a shelter in south Texas, along with their momma, Carolina.

When Austin Cats...",adopted,5/5/20 2:24,4/30/20 21:54,84.552,Black Mouth Cur,Apricot / Beige,TRUE,TRUE,FALSE,TRUE,Cedar Park,78613,47904897,TX2240,Austin Cats and Dogs Rescue
47904947,TX1816,Baby,Male,Small,Short,[],Wally,My name is Wally and I was born 02.20.2020 to a Poodle mix mom. I look like a Dachshund puppy--what...,adopted,5/1/20 17:46,4/30/20 21:51,133.3906,Dachshund,Brindle,FALSE,FALSE,FALSE,FALSE,Cat Spring,78933,47904947,TX1816,PUPS - Prevent Unwanted Pets of Cat Spring
47904704,TX1816,Baby,Female,Small,Short,[],Raisin,My name is Raisin and I was born 02.20.2020 to a Poodle mix mom. I look like a Dachshund puppy--what...,adopted,5/1/20 17:46,4/30/20 21:44,133.3906,Dachshund,Black,FALSE,FALSE,FALSE,FALSE,Cat Spring,78933,47904704,TX1816,PUPS - Prevent Unwanted Pets of Cat Spring
47904404,TX988,Young,Female,Small,Short,[],Cocoa Pebbles,"Little Cocoa Pebbles is as sweet as her name! When she isn’t greeting you with a curly-tail wag, she’s jumping...",adopted,5/6/20 20:40,4/30/20 20:46,4.9128,Chihuahua,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47904404,TX988,SNIPSA Inc.
47904360,TX988,Baby,Male,Small,Short,[],Tweedle Dum,"?Sweet little Tweedle Dum seemed to have been dumped, along with his sister, in a local SA neighborhood. After not...",adopted,5/13/20 20:38,4/30/20 20:33,4.9128,Shetland Sheepdog / Sheltie,"Tricolor (Brown, Black, & White)",TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47904360,TX988,SNIPSA Inc.
47904317,TX988,Young,Female,Small,Short,[],Tweedle Dee,"?Sweet little Tweedle Dee seemed to have been dumped, along with her brother, in a local SA neighborhood. After not...",adopted,5/6/20 20:40,4/30/20 20:26,4.9128,Shetland Sheepdog / Sheltie,"Tricolor (Brown, Black, & White)",TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47904317,TX988,SNIPSA Inc.
47903934,TX988,Adult,Female,Medium,Short,[],Potato,"Meet the always-smiling, Potato!

This happy girl loves her humans! As soon as she walked through our doors, Potato was...",adopted,7/16/20 14:40,4/30/20 20:07,4.9128,Bull Terrier,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47903934,TX988,SNIPSA Inc.
47904178,TX1355,Young,Male,Small,Wire,[],Griffin,,adopted,5/29/20 14:17,4/30/20 20:06,130.4567,Terrier,Bicolor,TRUE,TRUE,FALSE,TRUE,Corpus Christi,78468,47904178,TX1355,For The Love of Strays
47904152,TX1355,Young,Male,Small,Wire,[],Perci,,adopted,5/29/20 14:18,4/30/20 20:02,130.4567,Terrier,Black,TRUE,TRUE,FALSE,TRUE,Corpus Christi,78468,47904152,TX1355,For The Love of Strays
47903801,TX988,Young,Male,Medium,Medium,[],Murphy,"Say ‘hi’ to the ultimate sweetie-pie, Murphy!

This border collie mix is a little shy when he first meets you...",adopted,5/11/20 14:41,4/30/20 19:43,4.9128,Border Collie,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47903801,TX988,SNIPSA Inc.
47903847,TX1402,Adult,Male,Medium,Medium,[],Meatball,,adopted,5/8/20 13:44,4/30/20 19:42,73.5897,Pit Bull Terrier,Brindle,TRUE,TRUE,FALSE,TRUE,Austin,78760,47903847,TX1402,Love-A-Bull
47903817,TX1402,Adult,Male,Medium,Medium,[],JB,JB (Juice Box) was brought to us after we were informed he was chained in a yard with moldy food...,adopted,5/16/20 18:42,4/30/20 19:35,73.5897,Pit Bull Terrier,Black,TRUE,TRUE,FALSE,TRUE,Austin,78760,47903817,TX1402,Love-A-Bull
47903662,TX988,Young,Male,Medium,Medium,[],Teddy,"Meet the happiest guy, you’ll ever meet..Teddy!

Teddy didn’t walk through our door, he didn’t even run..he skipped, hopped, and...",adopted,5/6/20 20:41,4/30/20 19:27,4.9128,Husky,Brown / Chocolate,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47903662,TX988,SNIPSA Inc.
47903308,TX988,Senior,Female,Small,Short,[],Eliza,"After her owner’s sudden passing, Eliza found herself at SNIPSA. Though her life has changed and she is still adjusting...",adopted,5/11/20 21:05,4/30/20 19:02,4.9128,Chihuahua,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47903308,TX988,SNIPSA Inc.
47903235,TX988,Baby,Male,Medium,Short,[],Mister Mister,"Meet Mister Mister!

 The second he walked through our door, Mister Mister has been a hoot! He is the most...",adopted,5/4/20 19:20,4/30/20 18:29,4.9128,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47903235,TX988,SNIPSA Inc.
47902638,TX988,Baby,Female,Medium,Short,[],Doc McStuffins,"Did somebody call for a doctor?

Dr’s McDreamy, House, McStuffins, Phil, and Who are some fun-loving pups in search of...",adopted,5/11/20 14:42,4/30/20 17:12,4.9128,Boxer,Brindle,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47902638,TX988,SNIPSA Inc.
47902591,TX988,Baby,Male,Medium,Short,[],Dr. Phil,"Did somebody call for a doctor?

Dr’s McDreamy, House, McStuffins, Phil, and Who are some fun-loving pups in search of...",adopted,5/13/20 18:55,4/30/20 17:06,4.9128,Boxer,Brindle,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47902591,TX988,SNIPSA Inc.
47902413,TX988,Baby,Male,Medium,Short,[],Dr. House,"Did somebody call for a doctor?

Dr’s McDreamy, House, McStuffins, Phil, and Who are some fun-loving pups in search of...",adopted,5/6/20 20:46,4/30/20 16:49,4.9128,Boxer,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47902413,TX988,SNIPSA Inc.
47902356,TX988,Baby,Male,Medium,Short,[],Dr. Who,"Did somebody call for a doctor?

Dr’s McDreamy, House, McStuffins, Phil, Sandra Lee, and Who are some fun-loving pups in...",adopted,5/6/20 20:43,4/30/20 16:39,4.9128,Boxer,Gray / Blue / Silver,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47902356,TX988,SNIPSA Inc.
47901969,TX988,Baby,Male,Medium,Short,[],Dr. McDreamy,,adopted,5/11/20 14:42,4/30/20 16:16,4.9128,Boxer,Brindle,FALSE,FALSE,FALSE,FALSE,San Antonio,78209,47901969,TX988,SNIPSA Inc.
47901864,TX988,Young,Female,Medium,Short,[],Dr. Pepper,"Refreshing and cool, Dr. Pepper is exactly what you need to quench that thirst for an adorable, fun new family...",adopted,5/6/20 20:46,4/30/20 15:25,4.9128,Retriever,"Tricolor (Brown, Black, & White)",TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47901864,TX988,SNIPSA Inc.
47901544,TX1982,Adult,Female,Large,,[],Ava,She is a larger GSD but has the best personally. Requires 6ft privacy fence NO CHAIN LINK,adopted,5/6/20 22:03,4/30/20 14:13,33.0256,German Shepherd Dog,Sable,TRUE,TRUE,FALSE,TRUE,Seguin,78155,47901544,TX1982,Hunters Dog Rescue
47901379,TX1918,Adult,Female,Small,Short,"['sweet', 'loving', 'calm']",Addy,"Addy is an 8 year old, 5lb Chihuahua.  She is a sweet little girl who loves to be held.  She...",adopted,5/3/20 4:23,4/30/20 13:41,60.7882,Chihuahua,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,Dripping Springs,78620,47901379,TX1918,Lizzy's Hospice House
47901250,TX1918,Young,Female,Medium,Short,"['SHy', 'Loving', 'athletic']",Stella,"This is Stella. Stella is a 1 year old, 36lb Heeler mix, but does not herd things. She and another...",adopted,5/20/20 16:14,4/30/20 12:58,60.7882,Australian Cattle Dog / Blue Heeler,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,Dripping Springs,78620,47901250,TX1918,Lizzy's Hospice House
47901217,TX1918,Young,Female,Medium,Short,"['Playful', 'loving', 'fun', '']",Aster,"Meet Aster. She is a 1 year old, 36lb Shepard mix. She and another dog friend wandered up to house...",adopted,5/3/20 4:23,4/30/20 12:52,60.7882,Shepherd,,TRUE,TRUE,FALSE,TRUE,Dripping Springs,78620,47901217,TX1918,Lizzy's Hospice House
